,id,Type,Region,tags.generator:method,tags.generator:source,tags.power,power_output_MW,tags.generator:type,tags.location,tags.frequency,other_tags,geometry,Country
25633,11089336384,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47383790000016 15.283889300000055),TH
25634,11089336385,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.46681420000016 15.274389400000056),TH
25635,11089336386,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.47077440000015 15.271478100000056),TH
25636,11089358870,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.45440270000019 15.250281900000056),TH
25637,11089358871,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4566103000002 15.246677500000056),TH
25638,11089369142,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4633630000002 15.260969500000055),TH
25639,11089369143,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4639885000002 15.258256700000056),TH
25640,11089369144,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4687938000002 15.254190400000056),TH
25641,11089369145,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4791163000002 15.267165),TH
25642,11089369146,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4811879000002 15.264220700000056),TH
25643,11089369147,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4849330000002 15.272961700000057),TH
25644,11089369148,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48936980000019 15.266608800000057),TH
25645,11089369149,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4869801000002 15.262112500000057),TH
25646,11089369150,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.48910030000019 15.259271800000057),TH
25647,11089369151,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49445340000018 15.259008200000057),TH
25648,11089369152,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49816960000018 15.257230100000058),TH
25649,11089369153,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.50027030000018 15.264709900000058),TH
25650,11089369154,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.50772470000018 15.264148300000059),TH
25651,11089369155,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.50815780000018 15.26049730000006),TH
25652,11089369156,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49285980000018 15.24908120000006),TH
25653,11089369157,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49391280000017 15.24554880000006),TH
25654,11089369158,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.46066250000017 15.242073400000061),TH
25655,11089369159,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (101.49424020000016 15.20560850000006),TH
25656,11091079090,node,TH,wind_turbine,wind,generator,4.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41206749999996 16.3926428),TH
25657,11091079091,node,TH,wind_turbine,wind,generator,4.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41329619999996 16.3899513),TH
25658,11091079092,node,TH,wind_turbine,wind,generator,4.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41155489999996 16.3865194),TH
25659,11091079093,node,TH,wind_turbine,wind,generator,4.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41189079999995 16.3835555),TH
25660,11091085590,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41166610000003 16.378108),TH
25661,11091085591,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41326360000004 16.37604249999998),TH
25662,11091085592,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.40549290000004 16.37427479999998),TH
25663,11091085593,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.40630640000005 16.371734599999982),TH
25664,11091085594,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.40917750000004 16.370304599999983),TH
25665,11091085595,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41442630000004 16.373106599999982),TH
25666,11091085596,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.41814630000005 16.376607599999982),TH
25667,11091085597,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.42031740000004 16.375047399999982),TH
25668,11091085598,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.42280230000004 16.37413009999998),TH
25669,11091085599,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.42630940000004 16.37382579999998),TH
25670,11091085600,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.42898370000003 16.37307329999998),TH
25671,11091085601,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.43145540000003 16.37205459999998),TH
25672,11091085602,node,TH,wind_turbine,wind,generator,3.0,horizontal_axis,NULL,NULL,NULL,POINT (104.43394910000004 16.37101049999998),TH
25673,11091161919,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.55965660000001 15.6119576),TH
25674,11091161920,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.55893410000002 15.6088032),TH
25675,11091161921,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.55421390000002 15.6079717),TH
25676,11091161922,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.54854710000002 15.609098),TH
25677,11091161923,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.54564220000002 15.6089486),TH
25678,11091161924,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.54002970000002 15.60404),TH
25679,11091161925,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.53678230000001 15.6013289),TH
25680,11091161926,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5334834 15.6035083),TH
25681,11091161927,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5296023 15.6041091),TH
25682,11091161928,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5310489 15.6002206),TH
25683,11091161929,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5272455 15.6003842),TH
25684,11091161975,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5514499 15.6028098),TH
25685,11091177536,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.52680529999996 15.5937721),TH
25686,11091177537,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.53200739999997 15.5879998),TH
25687,11091177538,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.53626909999997 15.587183299999989),TH
25688,11091177539,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.539095 15.58576649999999),TH
25689,11091177540,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.53450669999998 15.58360859999999),TH
25690,11091177541,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.53115429999998 15.5845885),TH
25691,11091177542,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.53054049999999 15.5818035),TH
25692,11091177543,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.533748 15.5813439),TH
25693,11091187292,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5191721 15.6028105),TH
25694,11091187293,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.52037259999999 15.5962522),TH
25695,11091187294,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5161027 15.5968798),TH
25696,11091187295,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5160213 15.5998122),TH
25697,11091187296,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5113447 15.596985),TH
25698,11091187297,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5076895 15.5986372),TH
25699,11091188475,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5523882 15.6250257),TH
25700,11091188476,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.55418189999999 15.6222774),TH
25701,11091188477,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.55798239999999 15.6211475),TH
25702,11091188478,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.55946359999999 15.6246767),TH
25703,11091188479,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.5634394 15.6251979),TH
25704,11091188480,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.569097 15.6252764),TH
25705,11091235363,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.42334659999999 15.490240899999986),TH
25706,11091235364,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4172666 15.484988199999986),TH
25707,11091235373,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41530169999999 15.481289099999985),TH
25708,11091235374,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4119294 15.477252899999986),TH
25709,11091235375,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4231845 15.477490199999986),TH
25710,11091235376,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4171165 15.474696199999986),TH
25711,11091235383,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41192809999998 15.472487599999983),TH
25712,11091235384,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.40842689999998 15.466560699999983),TH
25713,11091235385,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.40555879999998 15.462405699999982),TH
25714,11091243032,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4125328 15.46352979999998),TH
25715,11091243046,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41616019999998 15.469484),TH
25716,11091307079,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4535462 15.502197699999984),TH
25717,11091307080,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.448616 15.497749599999985),TH
25718,11091307081,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44705629999999 15.494589499999984),TH
25719,11091307082,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44698659999999 15.489891199999985),TH
25720,11091307083,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4456516 15.4861),TH
25721,11091307084,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44952919999999 15.483822599999984),TH
25722,11091307085,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44332789999999 15.481467799999983),TH
25723,11091307091,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.44554439999999 15.477428199999983),TH
25724,11091323585,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41022309999998 15.457523699999982),TH
25725,11091323586,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.40353219999999 15.456626799999981),TH
25726,11091323587,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41672939999998 15.45889589999998),TH
25727,11091323588,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.42324079999997 15.45857239999998),TH
25728,11091323589,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41623489999998 15.45388149999998),TH
25729,11091323590,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.41816169999998 15.44976319999998),TH
25730,11091323591,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.40640629999999 15.45181939999998),TH
25731,11091323592,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4065807 15.44489769999998),TH
25732,11091323593,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4001869 15.45275059999998),TH
25733,11091329547,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.4509126 15.509480599999984),TH
25734,11091329548,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.45114470000001 15.514585899999984),TH
25735,11091329549,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,NULL,NULL,POINT (101.45154 15.518280699999984),TH
25736,11093002507,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.33313639999996 7.92447329999998),TH
25737,11093002508,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.33203019999996 7.91496569999998),TH
25738,11093002509,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32315789999997 7.91821109999998),TH
25739,11093002510,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.33647329999997 7.913332499999981),TH
25740,11093002511,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32948939999997 7.90818439999998),TH
25741,11093002512,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.338136 7.899569799999981),TH
25742,11093002513,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.33248339999997 7.890889),TH
25743,11093002514,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.341803 7.889736399999981),TH
25744,11093002515,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.33365129999997 7.88695419999998),TH
25745,11093002531,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.34540739999997 7.866681899999978),TH
25746,11093002532,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.33962249999998 7.863979699999978),TH
25747,11093002533,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.34747669999997 7.861477599999978),TH
25748,11093029283,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.35073019999997 7.806891899999979),TH
25749,11093029284,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.35602579999997 7.804942),TH
25750,11093048790,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.347273 7.846483699999976),TH
25751,11093048791,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.351093 7.842530199999977),TH
25752,11093048800,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.34849619999997 7.835859399999976),TH
25753,11093048801,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.35305579999996 7.832302899999976),TH
25754,11093048802,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.35402569999997 7.830198699999976),TH
25755,11093048803,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.35539639999996 7.823830699999976),TH
25756,11093049074,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32969579999997 7.947618899999976),TH
25757,11093049078,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32907329999996 7.955817299999976),TH
25758,11093049083,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32696069999994 7.967715799999976),TH
25759,11093049084,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32378209999995 7.971126899999976),TH
25760,11093049085,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32281189999995 7.986070899999976),TH
25761,11093049086,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.31747119999994 7.985865499999976),TH
25762,11093049087,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.31384059999995 7.985061299999976),TH
25763,11093049088,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.32153889999995 7.992109199999976),TH
25764,11093049089,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.31780159999995 7.996637099999976),TH
25765,11093049090,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.31833379999995 8.001385299999976),TH
25766,11093115647,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30121369999995 8.012188299999975),TH
25767,11093115648,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30150849999995 8.020685299999975),TH
25768,11093115652,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30938449999995 8.019251299999976),TH
25769,11093115653,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.31140559999994 8.046221399999975),TH
25770,11093115654,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.31051719999995 8.061128399999975),TH
25771,11093115662,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30767719999996 8.078568299999977),TH
25772,11093115666,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30048 8.086683299999976),TH
25773,11093115667,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30454029999997 8.099892599999976),TH
25774,11093115674,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.301576 8.107188499999975),TH
25775,11093140818,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.30212609999997 8.112984299999974),TH
25776,11093140819,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29941239999997 8.122952499999974),TH
25777,11093140823,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29889709999996 8.134171699999973),TH
25778,11093140824,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.28986389999996 8.132539399999972),TH
25779,11093140825,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29842229999996 8.139254199999971),TH
25780,11093140826,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29376929999995 8.142126399999972),TH
25781,11093140850,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29652369999994 8.14709579999997),TH
25782,11093140851,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29308189999993 8.15775229999997),TH
25783,11093140852,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.29170269999993 8.16336839999997),TH
25784,11093140853,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.28909739999993 8.171984),TH
25785,11093140854,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.279027 8.17295219999997),TH
25786,11093140855,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.27679209999992 8.18707429999997),TH
25787,11093140856,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.27654389999992 8.192006499999971),TH
25788,11093140863,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.28757069999992 8.193529199999972),TH
25789,11093197401,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.28376929999993 8.199229599999976),TH
25790,11093208694,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.270761 8.221391599999974),TH
25791,11093208700,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26799059999992 8.225106799999972),TH
25792,11093223906,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.27703019999991 8.201213099999974),TH
25793,11093223911,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.2728788999999 8.204061599999973),TH
25794,11093251108,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26152139999989 8.237392599999975),TH
25795,11093251109,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26331809999989 8.253580699999976),TH
25796,11093251113,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26286179999988 8.257059299999977),TH
25797,11093251114,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26255349999988 8.260805799999977),TH
25798,11093251119,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.2665618999999 8.269108899999976),TH
25799,11093251123,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.257492 8.278151699999974),TH
25800,11093251127,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.2657190999999 8.281898),TH
25801,11093251132,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.2643218999999 8.286073599999973),TH
25802,11093251133,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.2636675999999 8.289718899999974),TH
25803,11093251140,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26063389999992 8.291671899999972),TH
25804,11093251141,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.25628709999992 8.288127899999973),TH
25805,11093251306,node,TH,wind_turbine,wind,generator,1.0,NULL,NULL,NULL,NULL,POINT (100.26135719999994 8.295807799999972),TH
25806,11093375427,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44775879999993 15.180821699999973),TH
25807,11093375428,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44932779999993 15.178933799999973),TH
25808,11093375434,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45671549999994 15.18045779999997),TH
25809,11093375435,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45804539999995 15.178212399999971),TH
25810,11093375442,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45392359999995 15.185999399999973),TH
25811,11093375443,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45322559999995 15.188524099999974),TH
25812,11093375444,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45253289999995 15.190624),TH
25813,11093375445,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45292349999995 15.193408599999973),TH
25814,11093375446,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44072189999996 15.185006399999972),TH
25815,11093375447,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.43981619999995 15.182001799999972),TH
25816,11093375452,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44058809999994 15.179831499999974),TH
25817,11093375459,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44866929999993 15.176309699999972),TH
25818,11093375460,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45145779999993 15.174954699999972),TH
25819,11093375461,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45295089999993 15.172540399999972),TH
25820,11093375462,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45474089999993 15.170586199999972),TH
25821,11093375463,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45529549999993 15.168112),TH
25822,11093375464,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45633489999993 15.165911),TH
25823,11093375470,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44839009999994 15.167817),TH
25824,11093375471,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44883329999995 15.165385299999972),TH
25825,11093375472,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44900829999995 15.162847299999973),TH
25826,11093375473,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45042339999995 15.160786099999973),TH
25827,11093428446,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45188459999999 15.158720799999973),TH
25828,11093428447,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.45394909999999 15.157212799999973),TH
25829,11093428448,node,TH,wind_turbine,wind,generator,2.0,horizontal_axis,NULL,50.0,NULL,POINT (101.44789509999998 15.152496099999974),TH
